,id,GRB_name,GRB_name_Fermi,T0,T0_source,ra,ra_source,decl,decl_source,pos_error,pos_error_source,T90,T90_source,T90_error,T90_error_source,T90_start,T90_start_source,fluence,fluence_source,fluence_error,fluence_error_source,redshift,redshift_source,T100,GBM_located,mjd,mjd_source
2444,2445,GRB220117C,GRB220117199,17154.173,Fermi_GBM,286.457,Swift,16.791,Swift,0.015533020059488535,Swift,115.458,Fermi_GBM,1.999,Fermi_GBM,17154.173,Fermi_GBM,4.78e-06,Fermi_GBM,5.1703e-08,Fermi_GBM,,,115.458,0,59596.19854366898,Fermi_GBM
2445,2446,GRB220124A,,13058.0,"GCN_circulars,IPN Triangulation",241.94583333333333,IPN,41.983333333333334,IPN,3.8,IPN,,,,,,,,,,,,,,0,59603.15113425926,"GCN_circulars,IPN Triangulation"
2446,2447,GRB220129A,GRB220129873,75449.381,Fermi_GBM,244.35,Fermi_GBM,2.9,Fermi_GBM,9.85987387436391,Fermi_GBM,2.048,Fermi_GBM,2.064,Fermi_GBM,75449.381,Fermi_GBM,2.6005e-07,Fermi_GBM,3.3256e-08,Fermi_GBM,,,2.048,1,59608.87325672454,Fermi_GBM
2447,2448,GRB220131A,GRB220131236,20428.0,"GCN_circulars,Fermi GBM final loc",75.62,Fermi_GBM,-24.87,Fermi_GBM,3.2591860420583854,Fermi_GBM,84.738,Fermi_GBM,2.919,Fermi_GBM,20433.121,Fermi_GBM,9.8514e-06,Fermi_GBM,2.4898e-08,Fermi_GBM,,,89.859,1,59610.23643518519,"GCN_circulars,Fermi GBM final loc"
2448,2449,GRB220128A,,11896.619,"GCN_circulars,Konus-Wind Det",350.19166666666666,IPN,-49.733333333333334,IPN,6.383333333333334,IPN,,,,,,,,,,,,,,0,59607.13769234953,"GCN_circulars,Konus-Wind Det"
2449,2450,GRB220209A,GRB220209959,82850.0,"GCN_circulars,Fermi GBM Det",352.12916666666666,IPN,73.11666666666666,IPN,1.4,IPN,200.196,Fermi_GBM,0.362,Fermi_GBM,82860.40699999999,Fermi_GBM,5.1604e-05,Fermi_GBM,4.1207e-08,Fermi_GBM,,,210.603,0,59619.95891203704,"GCN_circulars,Fermi GBM Det"
2450,2451,GRB220210A,GRB220210998,86197.859,Fermi_GBM,345.778,Swift,61.826,Swift,0.015533020059488535,Swift,43.52,Fermi_GBM,4.471,Fermi_GBM,86197.859,Fermi_GBM,1.6531e-06,Fermi_GBM,6.1653e-08,Fermi_GBM,,,43.52,0,59620.99766040509,Fermi_GBM
2451,2452,GRB220211A,GRB220211047,4068.0,"GCN_circulars,Fermi GBM final loc",203.67999999999998,"GCN_circulars,Optical",33.216788888888885,"GCN_circulars,Optical",,,0.448,Fermi_GBM,0.466,Fermi_GBM,4068.493,Fermi_GBM,1.555e-07,Fermi_GBM,2.8082e-08,Fermi_GBM,0.53,"GCN_circulars,Fermi GBM Other",0.941,0,59621.04708333333,"GCN_circulars,Fermi GBM final loc"
2452,2453,GRB220211B,GRB220211657,56782.562,Fermi_GBM,3.8000000000000003,Fermi_GBM,46.23,Fermi_GBM,5.170462628461598,Fermi_GBM,152.579,Fermi_GBM,6.297,Fermi_GBM,56782.562,Fermi_GBM,1.01e-05,Fermi_GBM,9.364e-08,Fermi_GBM,,,152.579,1,59621.657205578704,Fermi_GBM
2453,2454,GRB220214A,GRB220214002,114.271,Fermi_GBM,125.91999999999999,Fermi_GBM,16.72,Fermi_GBM,3.627920000802341,Fermi_GBM,78.082,Fermi_GBM,1.717,Fermi_GBM,114.271,Fermi_GBM,4.3497e-06,Fermi_GBM,4.6416e-08,Fermi_GBM,,,78.082,1,59624.00132258102,Fermi_GBM
2454,2455,GRB220218A,,80939.0,"GCN_circulars,Swift Det",133.83,Swift,31.984,Swift,0.023299530089232804,Swift,,,,,,,,,,,,,,0,59628.936793981484,"GCN_circulars,Swift Det"
2455,2456,GRB220219A,GRB220219473,40894.0,"GCN_circulars,Fermi GBM final loc",42.24166666666667,IPN,10.583333333333334,IPN,13.1,IPN,79.618,Fermi_GBM,0.572,Fermi_GBM,40894.672,Fermi_GBM,2.9797e-05,Fermi_GBM,3.7338e-08,Fermi_GBM,,,80.29,0,59629.47331018518,"GCN_circulars,Fermi GBM final loc"
2456,2457,GRB220219B,,34045.0,"GCN_circulars,IPN Triangulation",240.91250000000002,IPN,31.233333333333334,IPN,0.0016666666666666668,IPN,,,,,,,,,,,0.293,"GCN_circulars,Optical",,0,59629.39403935185,"GCN_circulars,IPN Triangulation"
2457,2458,GRB220222A,GRB220222098,8476.873,"GCN_circulars,Konus-Wind Det",32.63,"GCN_circulars,IPN Triangulation",-14.008,"GCN_circulars,IPN Triangulation",,,9.152,Fermi_GBM,0.923,Fermi_GBM,8477.452,Fermi_GBM,5.0682e-06,Fermi_GBM,2.8516e-08,Fermi_GBM,,,9.731,0,59632.09811195602,"GCN_circulars,Konus-Wind Det"
2458,2459,GRB220222B,GRB220222808,69846.368,Fermi_GBM,191.14999999999998,Fermi_GBM,-33.55,Fermi_GBM,5.189828862397224,Fermi_GBM,10.752,Fermi_GBM,1.846,Fermi_GBM,69846.368,Fermi_GBM,1.1132e-06,Fermi_GBM,4.3176e-08,Fermi_GBM,,,10.752,1,59632.80840703704,Fermi_GBM
2459,2460,GRB220223A,GRB220223094,8113.923,Fermi_GBM,26.190000000000005,Fermi_GBM,-20.16,Fermi_GBM,9.715878207898493,Fermi_GBM,8.704,Fermi_GBM,5.043,Fermi_GBM,8113.923,Fermi_GBM,7.3543e-07,Fermi_GBM,7.9817e-08,Fermi_GBM,,,8.704,1,59633.093911145836,Fermi_GBM
2460,2461,GRB220228A,GRB220228438,37799.011000000006,Fermi_GBM,311.2,IPN,-22.7,IPN,0.7,IPN,12.032,Fermi_GBM,2.415,Fermi_GBM,37799.011000000006,Fermi_GBM,8.9381e-07,Fermi_GBM,3.1342e-08,Fermi_GBM,,,12.032,0,59638.43748855324,Fermi_GBM
2461,2462,GRB220302A,,27619.0,"GCN_circulars,Swift Det",301.4304166666667,Swift,49.38697222222222,Swift,0.0003753813181043063,Swift,,,,,,,,,,,,,,0,59640.31966435185,"GCN_circulars,Swift Det"
2462,2463,GRB220304A,GRB220304228,19738.0,"GCN_circulars,Fermi GBM final loc",244.97,Fermi_GBM,-35.7,Fermi_GBM,2.465506997381214,Fermi_GBM,31.489,Fermi_GBM,0.572,Fermi_GBM,19742.115,Fermi_GBM,6.9942e-05,Fermi_GBM,9.3838e-08,Fermi_GBM,,,35.604,1,59642.22844907407,"GCN_circulars,Fermi GBM final loc"
2463,2464,GRB220305A,GRB220305481,58379.364,Fermi_GBM,107.59854166666668,Swift,-37.68033333333333,Swift,0.00025888366765814227,Swift,172.803,Fermi_GBM,1.493,Fermi_GBM,58389.86,Fermi_GBM,1.6196e-05,Fermi_GBM,3.1003e-08,Fermi_GBM,,,183.299,0,59643.675687083334,Fermi_GBM
2464,2465,GRB220306A,GRB220306306,26400.0,"GCN_circulars,Fermi GBM final loc",184.85,Fermi_GBM,-29.97,Fermi_GBM,5.279267928488744,Fermi_GBM,4.925,Fermi_GBM,0.889,Fermi_GBM,26400.525,Fermi_GBM,1.7222e-06,Fermi_GBM,3.3049e-08,Fermi_GBM,,,5.45,1,59644.305555555555,"GCN_circulars,Fermi GBM final loc"
2465,2466,GRB220306B,GRB220306761,65735.219,Fermi_GBM,5.387916666666666,Swift,71.36361111111111,Swift,0.0002718278510410494,Swift,10.24,Fermi_GBM,2.29,Fermi_GBM,65735.219,Fermi_GBM,1.2981e-06,Fermi_GBM,1.8887e-08,Fermi_GBM,,,14.121,0,59644.76082429398,Fermi_GBM
2466,2467,GRB220305B,,41600.0,"GCN_circulars,IPN Triangulation",176.11249999999998,IPN,-32.55,IPN,12.15,IPN,,,,,,,,,,,,,,0,59643.48148148148,"GCN_circulars,IPN Triangulation"
2467,2468,GRB220308A,,20585.134,"GCN_circulars,Konus-Wind Det",267.1041666666667,IPN,11.65,IPN,3.75,IPN,,,,,,,,,,,,,,0,59646.23825386574,"GCN_circulars,Konus-Wind Det"
2468,2469,GRB220309A,GRB220309253,21877.84,Fermi_GBM,147.03,Fermi_GBM,-0.55,Fermi_GBM,7.396568767160769,Fermi_GBM,64.768,Fermi_GBM,5.049,Fermi_GBM,21877.84,Fermi_GBM,1.3667e-06,Fermi_GBM,3.6516e-08,Fermi_GBM,,,64.768,1,59647.25321574074,Fermi_GBM
2469,2470,GRB220310A,,1677.0,"GCN_circulars,MAXI Det",168.6125,IPN,23.45,IPN,0.18333333333333332,IPN,,,,,,,,,,,,,,0,59648.01940972222,"GCN_circulars,MAXI Det"
2470,2471,GRB220308B,GRB220308233,20129.587,Fermi_GBM,291.83,Fermi_GBM,26.44,Fermi_GBM,5.5750639450913235,Fermi_GBM,32.768,Fermi_GBM,4.72,Fermi_GBM,20129.587,Fermi_GBM,1.9925e-06,Fermi_GBM,6.5878e-08,Fermi_GBM,,,32.768,1,59646.23298133102,Fermi_GBM
2471,2472,GRB220310B,GRB220310122,10507.0,"GCN_circulars,Fermi GBM final loc",63.830000000000005,Fermi_GBM,69.58,Fermi_GBM,4.135864587066885,Fermi_GBM,5.376,Fermi_GBM,0.453,Fermi_GBM,10507.739,Fermi_GBM,1.4564e-06,Fermi_GBM,3.1142e-08,Fermi_GBM,,,6.115,1,59648.1216087963,"GCN_circulars,Fermi GBM final loc"
2472,2473,GRB220310C,GRB220310933,80628.355,Fermi_GBM,290.0708333333333,IPN,40.25,IPN,0.08333333333333333,IPN,16.384,Fermi_GBM,4.7,Fermi_GBM,80628.355,Fermi_GBM,7.1838e-07,Fermi_GBM,6.0341e-08,Fermi_GBM,,,16.384,0,59648.93319855324,Fermi_GBM
2473,2474,GRB220311A,GRB220311690,59590.0,"GCN_circulars,INTEGRAL",157.975,IPN,66.08333333333333,IPN,0.05,IPN,10.496,Fermi_GBM,1.95,Fermi_GBM,59592.257,Fermi_GBM,1.2482e-06,Fermi_GBM,4.3046e-08,Fermi_GBM,,,12.753,0,59649.68969907407,"GCN_circulars,INTEGRAL"
2474,2475,GRB220315A,GRB220315101,8756.0,"GCN_circulars,Fermi GBM final loc",236.09,Fermi_GBM,-76.82,Fermi_GBM,4.439884875877434,Fermi_GBM,0.768,Fermi_GBM,0.668,Fermi_GBM,8756.619,Fermi_GBM,4.1031e-07,Fermi_GBM,2.1466e-08,Fermi_GBM,,,1.387,1,59653.10134259259,"GCN_circulars,Fermi GBM final loc"
2475,2476,GRB220317A,GRB220317534,46103.496,Fermi_GBM,171.96,Fermi_GBM,-11.28,Fermi_GBM,9.205260393422005,Fermi_GBM,14.336,Fermi_GBM,3.482,Fermi_GBM,46103.496,Fermi_GBM,6.7312e-07,Fermi_GBM,2.2325e-08,Fermi_GBM,,,14.336,1,59655.53360527778,Fermi_GBM
2476,2477,GRB220319A,,63633.0,"GCN_circulars,Swift Det",218.22441666666666,Swift,61.29536111111111,Swift,0.0002718278510410494,Swift,6.44,Swift,,,63633.0,Swift,2.2999999999999997e-07,Swift,,,,,6.44,0,59657.736493055556,"GCN_circulars,Swift Det"
2477,2478,GRB220320A,GRB220320194,16794.0,"GCN_circulars,IPN Triangulation",94.15,IPN,-55.916666666666664,IPN,0.11666666666666667,IPN,19.968,Fermi_GBM,0.362,Fermi_GBM,16796.304,Fermi_GBM,4.3114e-05,Fermi_GBM,6.9759e-08,Fermi_GBM,,,22.272,0,59658.194375,"GCN_circulars,IPN Triangulation"
2478,2479,GRB220323A,GRB220323507,43811.0,"GCN_circulars,Fermi GBM final loc",355.19,Fermi_GBM,71.88,Fermi_GBM,7.72871116085857,Fermi_GBM,0.448,Fermi_GBM,0.487,Fermi_GBM,43811.375,Fermi_GBM,2.5985e-07,Fermi_GBM,2.0488e-08,Fermi_GBM,,,0.823,1,59661.50707175926,"GCN_circulars,Fermi GBM final loc"
2479,2480,GRB220325A,,62183.0,"GCN_circulars,Swift Det",269.4875833333333,Swift,-7.03775,Swift,0.0005048231519333774,Swift,,,,,,,,,,,,,,0,59663.71971064815,"GCN_circulars,Swift Det"
2480,2481,GRB220330A,GRB220330520,44889.0,"GCN_circulars,Fermi GBM final loc",324.13,Fermi_GBM,63.06,Fermi_GBM,4.484831806095842,Fermi_GBM,0.256,Fermi_GBM,1.012,Fermi_GBM,44889.081,Fermi_GBM,4.3397e-07,Fermi_GBM,3.1183e-08,Fermi_GBM,,,0.337,1,59668.51954861111,"GCN_circulars,Fermi GBM final loc"
2481,2482,GRB220331A,,67022.0,"GCN_circulars,Fermi GBM final loc",12.8,"GCN_circulars,Fermi GBM final loc",2.9,"GCN_circulars,Fermi GBM final loc",,,,,,,,,,,,,,,,1,59669.775717592594,"GCN_circulars,Fermi GBM final loc"
2482,2483,GRB220401A,GRB220401429,37058.331000000006,Fermi_GBM,9.950000000000001,Fermi_GBM,52.71,Fermi_GBM,5.441481118323308,Fermi_GBM,39.169,Fermi_GBM,2.064,Fermi_GBM,37058.331000000006,Fermi_GBM,6.3738e-06,Fermi_GBM,3.6521e-08,Fermi_GBM,,,39.169,1,59670.428915868055,Fermi_GBM
2483,2484,GRB220401B,GRB220401896,77387.95000000001,Fermi_GBM,352.49000000000007,Fermi_GBM,42.87,Fermi_GBM,4.394479180252186,Fermi_GBM,32.0,Fermi_GBM,7.697,Fermi_GBM,77387.95000000001,Fermi_GBM,1.9542e-06,Fermi_GBM,4.0617e-08,Fermi_GBM,,,32.0,1,59670.89569386574,Fermi_GBM
2484,2485,GRB220403A,GRB220403424,36600.869,Fermi_GBM,30.279999999999998,Fermi_GBM,-14.16,Fermi_GBM,9.85987387436391,Fermi_GBM,6.912,Fermi_GBM,1.493,Fermi_GBM,36600.869,Fermi_GBM,4.0796e-07,Fermi_GBM,2.2233e-08,Fermi_GBM,,,6.912,1,59672.42362116898,Fermi_GBM
2485,2486,GRB220403B,GRB220403863,74552.904,Fermi_GBM,191.47208333333333,Swift,89.18516666666666,Swift,8.672602866547766e-05,Swift,29.184,Fermi_GBM,2.064,Fermi_GBM,74552.904,Fermi_GBM,5.7174e-06,Fermi_GBM,4.3008e-08,Fermi_GBM,,,36.096,0,59672.86288083333,Fermi_GBM
2486,2487,GRB220403C,,36829.998,"GCN_circulars,Konus-Wind Det",17.570833333333333,IPN,-56.233333333333334,IPN,0.3,IPN,,,,,,,,,,,,,,0,59672.426273125,"GCN_circulars,Konus-Wind Det"
2487,2488,GRB220404A,,42870.0,"GCN_circulars,Swift Det",50.413,Swift,10.001,Swift,0.020969577080309526,Swift,2.54,Swift,,,42870.0,Swift,1.3999999999999998e-07,Swift,,,,,2.54,0,59673.49618055556,"GCN_circulars,Swift Det"
2488,2489,GRB220404B,GRB220404741,64013.119,Fermi_GBM,25.569999999999997,Fermi_GBM,-10.83,Fermi_GBM,5.682030760572242,Fermi_GBM,82.176,Fermi_GBM,2.673,Fermi_GBM,64013.119,Fermi_GBM,4.1898e-06,Fermi_GBM,3.5238e-08,Fermi_GBM,,,82.176,1,59673.740892581016,Fermi_GBM
2489,2490,GRB220408A,GRB220408240,20763.957,Fermi_GBM,202.4155,Swift,47.06930555555556,Swift,0.00011779206878445472,Swift,20.48,Fermi_GBM,3.21,Fermi_GBM,20763.957,Fermi_GBM,1.9551e-06,Fermi_GBM,3.2934e-08,Fermi_GBM,,,20.48,0,59677.24032357639,Fermi_GBM
2490,2491,GRB220408B,GRB220408311,26884.0,"GCN_circulars,IPN Triangulation",92.5375,IPN,-49.61666666666667,IPN,4.0,IPN,32.513,Fermi_GBM,1.056,Fermi_GBM,26886.181,Fermi_GBM,3.4595e-05,Fermi_GBM,6.8446e-08,Fermi_GBM,,,34.694,0,59677.31115740741,"GCN_circulars,IPN Triangulation"
2491,2492,GRB220411A,GRB220411306,26400.0,"GCN_circulars,Fermi GBM final loc",179.643,"GCN_circulars,IPN Triangulation",25.001,"GCN_circulars,IPN Triangulation",,,22.272,Fermi_GBM,1.143,Fermi_GBM,26400.786,Fermi_GBM,5.8651e-06,Fermi_GBM,2.8994e-08,Fermi_GBM,,,23.058,0,59680.305555555555,"GCN_circulars,Fermi GBM final loc"
2492,2493,GRB220412A,,23810.0,"GCN_circulars,Swift Det",123.968125,Swift,30.342916666666667,Swift,0.0002718278510410494,Swift,41.66,Swift,,,23810.0,Swift,5.9e-07,Swift,,,,,41.66,0,59681.2755787037,"GCN_circulars,Swift Det"
2493,2494,GRB220412B,GRB220412713,61609.0,"GCN_circulars,Swift Det",320.794,Swift,-0.223,Swift,0.023299530089232804,Swift,0.16,Fermi_GBM,0.072,Fermi_GBM,61609.009,Fermi_GBM,4.3263e-07,Fermi_GBM,6.7839e-09,Fermi_GBM,,,0.169,0,59681.71306712963,"GCN_circulars,Swift Det"
2494,2495,GRB220406A,,1661.0,"GCN_circulars,IPN Triangulation",324.99583333333334,IPN,64.93333333333334,IPN,4.6,IPN,,,,,,,,,,,,,,0,59675.019224537034,"GCN_circulars,IPN Triangulation"
2495,2496,GRB220417A,GRB220417578,49952.636,Fermi_GBM,107.72,Fermi_GBM,11.28,Fermi_GBM,6.577224420385778,Fermi_GBM,16.896,Fermi_GBM,7.832,Fermi_GBM,49952.636,Fermi_GBM,3.9062e-07,Fermi_GBM,4.6417e-08,Fermi_GBM,,,16.896,1,59686.57815550926,Fermi_GBM
2496,2497,GRB220418A,GRB220418661,57118.0,"GCN_circulars,Fermi GBM final loc",334.25999999999993,Fermi_GBM,61.95,Fermi_GBM,5.907172479244798,Fermi_GBM,2.752,Fermi_GBM,1.346,Fermi_GBM,57118.558,Fermi_GBM,6.0154e-07,Fermi_GBM,1.2607e-08,Fermi_GBM,,,3.31,1,59687.661087962966,"GCN_circulars,Fermi GBM final loc"
2497,2498,GRB220418B,GRB220418720,62180.883,Fermi_GBM,224.344,Swift,-17.539,Swift,0.023299530089232804,Swift,2.432,Fermi_GBM,0.859,Fermi_GBM,62180.883,Fermi_GBM,1.777e-07,Fermi_GBM,1.8727e-08,Fermi_GBM,,,2.432,0,59687.719686145836,Fermi_GBM
2498,2499,GRB220421A,GRB220421346,29874.527,Fermi_GBM,74.42,Fermi_GBM,23.14,Fermi_GBM,4.514548328986405,Fermi_GBM,6.429,Fermi_GBM,0.586,Fermi_GBM,29874.53,Fermi_GBM,6.6973e-06,Fermi_GBM,2.8049e-08,Fermi_GBM,,,6.432,1,59690.345769988424,Fermi_GBM
2499,2500,GRB220423A,,51251.0,"GCN_circulars,IPN Triangulation",20.78333333333333,IPN,22.2,IPN,2.3,IPN,,,,,,,,,,,,,,0,59692.59318287037,"GCN_circulars,IPN Triangulation"
2500,2501,GRB220426A,GRB220426285,24589.598,"GCN_circulars,Konus-Wind Det",338.69166666666666,IPN,-23.0,IPN,1.6,IPN,5.632,Fermi_GBM,0.362,Fermi_GBM,24592.066,Fermi_GBM,0.00010331,Fermi_GBM,4.1675e-08,Fermi_GBM,,,8.1,0,59695.2846018287,"GCN_circulars,Konus-Wind Det"
2501,2502,GRB220426B,GRB220426299,25835.670000000002,Fermi_GBM,138.44,Fermi_GBM,-13.8,Fermi_GBM,4.119670196785816,Fermi_GBM,87.554,Fermi_GBM,9.812,Fermi_GBM,25835.670000000002,Fermi_GBM,3.0789e-06,Fermi_GBM,5.4529e-08,Fermi_GBM,,,87.554,1,59695.29902395833,Fermi_GBM
2502,2503,GRB220427A,,75634.0,"GCN_circulars,Swift Det",275.88883333333337,Swift,-56.25508333333333,Swift,7.89595186357334e-05,Swift,57.2,Swift,,,75634.0,Swift,2.1e-06,Swift,,,,,57.2,0,59696.875393518516,"GCN_circulars,Swift Det"
2503,2504,GRB220430A,,49995.0,"GCN_circulars,Swift Det",97.61208333333335,Swift,9.547527777777777,Swift,0.00025888366765814227,Swift,43.1,Swift,,,49995.0,Swift,4.4e-05,Swift,,,,,43.1,0,59699.57864583333,"GCN_circulars,Swift Det"
2504,2505,GRB220501A,GRB220501828,71510.0,"GCN_circulars,Fermi GBM final loc",85.577,Swift,14.033,Swift,0.023299530089232804,Swift,51.201,Fermi_GBM,3.62,Fermi_GBM,71510.992,Fermi_GBM,3.307e-06,Fermi_GBM,3.1881e-08,Fermi_GBM,,,52.193,0,59700.82766203704,"GCN_circulars,Fermi GBM final loc"
2505,2506,GRB220506A,,23295.0,"GCN_circulars,Konus-Wind Det",239.52083333333334,IPN,-27.033333333333335,IPN,0.35,IPN,,,,,,,,,,,,,,0,59705.26961805556,"GCN_circulars,Konus-Wind Det"
2506,2507,GRB220508A,GRB220508939,81169.0,"GCN_circulars,Fermi GBM final loc",344.38,Fermi_GBM,-3.24,Fermi_GBM,3.996124537851484,Fermi_GBM,57.601,Fermi_GBM,10.509,Fermi_GBM,81170.284,Fermi_GBM,2.5739e-06,Fermi_GBM,5.786e-08,Fermi_GBM,,,58.885,1,59707.93945601852,"GCN_circulars,Fermi GBM final loc"
2507,2508,GRB220511A,GRB220511571,49316.0,"GCN_circulars,Fermi GBM final loc",287.431625,Swift,17.729694444444444,Swift,0.0006989859026769841,Swift,4.224,Fermi_GBM,0.202,Fermi_GBM,49316.934,Fermi_GBM,7.0524e-06,Fermi_GBM,2.2691e-08,Fermi_GBM,,,5.158,0,59710.57078703704,"GCN_circulars,Fermi GBM final loc"
2508,2509,GRB220512A,GRB220512211,18234.913,Fermi_GBM,128.61999999999998,Fermi_GBM,84.04,Fermi_GBM,3.0362840432337617,Fermi_GBM,4.48,Fermi_GBM,0.345,Fermi_GBM,18234.913,Fermi_GBM,2.7407e-06,Fermi_GBM,4.4238e-08,Fermi_GBM,,,4.48,1,59711.2110522338,Fermi_GBM
2509,2510,GRB220513A,GRB220513865,74767.791,Fermi_GBM,83.91,Fermi_GBM,-29.21,Fermi_GBM,8.220254475026794,Fermi_GBM,1.856,Fermi_GBM,0.898,Fermi_GBM,74767.791,Fermi_GBM,4.377e-07,Fermi_GBM,1.9132e-08,Fermi_GBM,,,1.856,1,59712.86536795139,Fermi_GBM
2510,2511,GRB220514A,GRB220514517,44665.0,"GCN_circulars,INTEGRAL",147.68333333333334,IPN,13.166666666666666,IPN,0.05,IPN,66.305,Fermi_GBM,1.557,Fermi_GBM,44672.894,Fermi_GBM,2.1745e-05,Fermi_GBM,5.4135e-08,Fermi_GBM,,,74.199,0,59713.51695601852,"GCN_circulars,INTEGRAL"
2511,2512,GRB220514B,,84261.0,"GCN_circulars,Konus-Wind Det",245.78750000000002,IPN,61.65,IPN,1.0,IPN,,,,,,,,,,,,,,0,59713.97524305555,"GCN_circulars,Konus-Wind Det"
2512,2513,GRB220518A,,22760.0,"GCN_circulars,Swift Det",55.342875,Swift,-47.583416666666665,Swift,7.119300860598914e-05,Swift,12.29,Swift,,,22760.0,Swift,5.699999999999999e-07,Swift,,,,,12.29,0,59717.26342592593,"GCN_circulars,Swift Det"
2513,2514,GRB220518B,GRB220518717,61910.999,Fermi_GBM,293.32,Fermi_GBM,-66.21,Fermi_GBM,5.2091232942368775,Fermi_GBM,3.84,Fermi_GBM,0.923,Fermi_GBM,61910.999,Fermi_GBM,3.61e-07,Fermi_GBM,1.188e-08,Fermi_GBM,,,3.84,1,59717.71656248843,Fermi_GBM
2514,2515,GRB220519A,,42339.0,"GCN_circulars,IPN Triangulation",357.7833333333333,IPN,-9.516666666666667,IPN,0.7166666666666667,IPN,,,,,,,,,,,,,,0,59718.49003472222,"GCN_circulars,IPN Triangulation"
2515,2516,GRB220521A,GRB220521972,84019.679,Fermi_GBM,275.22979166666664,Swift,10.371777777777778,Swift,0.0002718278510410494,Swift,13.568,Fermi_GBM,3.899,Fermi_GBM,84019.679,Fermi_GBM,9.1851e-07,Fermi_GBM,2.856e-08,Fermi_GBM,5.6,"GCN_circulars,INTEGRAL",14.871,0,59720.972449988425,Fermi_GBM
2516,2517,GRB220522A,GRB220522110,9539.481,Fermi_GBM,32.57,Fermi_GBM,4.03,Fermi_GBM,5.918488136787735,Fermi_GBM,5.824,Fermi_GBM,0.951,Fermi_GBM,9539.481,Fermi_GBM,1.0277e-06,Fermi_GBM,1.5402e-08,Fermi_GBM,,,5.824,1,59721.11041065972,Fermi_GBM
2517,2518,GRB220523A,GRB220523175,15088.617,Fermi_GBM,136.66,Fermi_GBM,-37.46,Fermi_GBM,5.792804629493939,Fermi_GBM,7.68,Fermi_GBM,2.996,Fermi_GBM,15088.617,Fermi_GBM,5.7853e-07,Fermi_GBM,3.3831e-08,Fermi_GBM,,,7.68,1,59722.17463677083,Fermi_GBM
2518,2519,GRB220523B,GRB220523558,48248.162,Fermi_GBM,104.31,Fermi_GBM,59.72,Fermi_GBM,4.717336147975121,Fermi_GBM,7.168,Fermi_GBM,1.145,Fermi_GBM,48248.162,Fermi_GBM,4.5841e-06,Fermi_GBM,6.6831e-08,Fermi_GBM,,,7.168,1,59722.55842780093,Fermi_GBM
2519,2520,GRB220521B,,54209.631,"GCN_circulars,Konus-Wind Det",55.4625,IPN,38.983333333333334,IPN,9.3,IPN,,,,,,,,,,,,,,0,59720.62742628472,"GCN_circulars,Konus-Wind Det"
2520,2521,GRB220522B,,1058.0,"GCN_circulars,IPN Triangulation",43.717,"GCN_circulars,IPN Triangulation",-3.789,"GCN_circulars,IPN Triangulation",,,,,,,,,,,,,,,,0,59721.01224537037,"GCN_circulars,IPN Triangulation"
2521,2522,GRB220525A,GRB220525008,647.841,Fermi_GBM,13.366666666666667,IPN,16.4,IPN,8.0,IPN,16.128,Fermi_GBM,0.572,Fermi_GBM,647.841,Fermi_GBM,1.4894e-05,Fermi_GBM,2.1637e-08,Fermi_GBM,,,16.128,0,59724.00749815972,Fermi_GBM
2522,2523,GRB220524A,,35587.0,"GCN_circulars,IPN Triangulation",20.862499999999997,IPN,46.583333333333336,IPN,1.6666666666666667,IPN,,,,,,,,,,,,,,0,59723.411886574075,"GCN_circulars,IPN Triangulation"
2523,2524,GRB220524B,,57898.0,"GCN_circulars,IPN Triangulation",70.275,IPN,-19.483333333333334,IPN,3.433333333333333,IPN,,,,,,,,,,,,,,0,59723.670115740744,"GCN_circulars,IPN Triangulation"
2524,2525,GRB220527A,GRB220527387,33435.73,"GCN_circulars,Fermi GBM Det",323.5708333333333,IPN,21.566666666666666,IPN,0.08333333333333333,IPN,10.496,Fermi_GBM,0.362,Fermi_GBM,33438.355,Fermi_GBM,5.1774e-05,Fermi_GBM,3.2562e-08,Fermi_GBM,0.857,"GCN_circulars,Optical",13.121,0,59726.38698761574,"GCN_circulars,Fermi GBM Det"
2525,2526,GRB220528A,GRB220528259,22367.0,"GCN_circulars,IPN Triangulation",312.9625,IPN,18.85,IPN,6.8,IPN,0.576,Fermi_GBM,0.091,Fermi_GBM,22367.350000000002,Fermi_GBM,1.3159e-06,Fermi_GBM,1.9121e-08,Fermi_GBM,,,0.926,0,59727.258877314816,"GCN_circulars,IPN Triangulation"
2526,2527,GRB220530A,GRB220530465,40196.21000000001,Fermi_GBM,159.38,Fermi_GBM,13.57,Fermi_GBM,6.7480240945630845,Fermi_GBM,8.96,Fermi_GBM,4.167,Fermi_GBM,40196.21000000001,Fermi_GBM,7.4287e-07,Fermi_GBM,4.2247e-08,Fermi_GBM,,,8.96,1,59729.46523391204,Fermi_GBM
2527,2528,GRB220601A,,22766.0,"GCN_circulars,IPN Triangulation",224.70416666666665,IPN,-47.983333333333334,IPN,7.0,IPN,,,,,,,,,,,,,,0,59731.26349537037,"GCN_circulars,IPN Triangulation"
2528,2529,GRB220606A,GRB220606025,2136.722,Fermi_GBM,258.23,Fermi_GBM,-26.0,Fermi_GBM,10.94757792819301,Fermi_GBM,19.712,Fermi_GBM,1.619,Fermi_GBM,2136.722,Fermi_GBM,8.6772e-07,Fermi_GBM,4.1238e-08,Fermi_GBM,,,19.712,1,59736.024730578705,Fermi_GBM
